architecture,method,seed,unit,batch_index,loss,benign_fraction
shallow,fisher,101,8,50,0.5154921412467957,0.05859375
shallow,fisher,101,8,51,0.5287006497383118,0.0556640625
shallow,fisher,101,8,52,0.5179376006126404,0.048828125
shallow,fisher,101,8,53,0.5328353643417358,0.056640625
shallow,fisher,101,8,54,0.4990764856338501,0.0546875
shallow,fisher,101,8,55,0.5528938174247742,0.05078125
shallow,fisher,101,8,56,0.5052845478057861,0.0478515625
shallow,fisher,101,8,57,0.5705485939979553,0.0498046875
shallow,fisher,101,8,58,0.5231208801269531,0.046875
shallow,fisher,101,8,59,0.5015530586242676,0.05859375
shallow,fisher,101,8,60,0.556060254573822,0.06640625
shallow,fisher,101,8,61,0.5670263171195984,0.0625
shallow,fisher,101,8,62,0.526233971118927,0.0537109375
shallow,fisher,101,8,63,0.503555178642273,0.05078125
shallow,fisher,101,8,64,0.4932754337787628,0.046875
shallow,fisher,101,8,65,0.5381643772125244,0.0517578125
shallow,fisher,101,8,66,0.5241720080375671,0.046875
shallow,fisher,101,8,67,0.508034884929657,0.0654296875
shallow,fisher,101,8,68,0.6221256256103516,0.0537109375
shallow,fisher,101,8,69,0.5073498487472534,0.064453125
shallow,fisher,101,8,70,0.5334946513175964,0.0576171875
shallow,fisher,101,8,71,0.5263853073120117,0.05078125
shallow,fisher,101,8,72,0.477443128824234,0.0537109375
shallow,fisher,101,8,73,0.5139689445495605,0.0498046875
shallow,fisher,101,8,74,0.5329824090003967,0.0498046875
shallow,fisher,101,8,75,0.5194124579429626,0.05859375
shallow,fisher,101,8,76,0.5479262471199036,0.0458984375
shallow,fisher,101,8,77,0.5750716328620911,0.0390625
shallow,fisher,101,8,78,0.4390257000923157,0.0537109375
shallow,fisher,101,8,79,0.5569600462913513,0.068359375
shallow,fisher,101,8,80,0.5430735349655151,0.060546875
shallow,fisher,101,8,81,0.5084810853004456,0.0478515625
shallow,fisher,101,8,82,0.5648009777069092,0.0537109375
shallow,fisher,101,8,83,0.6049702763557434,0.0654296875
shallow,fisher,101,8,84,0.5264061093330383,0.0537109375
shallow,fisher,101,8,85,0.49027755856513977,0.0419921875
shallow,fisher,101,8,86,0.5972447991371155,0.0732421875
shallow,fisher,101,8,87,0.5099621415138245,0.044921875
shallow,fisher,101,8,88,0.528799831867218,0.04296875
shallow,fisher,101,8,89,0.5345830321311951,0.0654296875
shallow,fisher,101,8,90,0.5186946988105774,0.048828125
shallow,fisher,101,8,91,0.526923656463623,0.0615234375
shallow,fisher,101,8,92,0.5267795324325562,0.0654296875
shallow,fisher,101,8,93,0.5470500588417053,0.0556640625
shallow,fisher,101,8,94,0.5087178349494934,0.041015625
shallow,fisher,101,8,95,0.5453908443450928,0.05078125
shallow,fisher,101,8,96,0.5286811590194702,0.0517578125
shallow,fisher,101,8,97,0.4778077304363251,0.056640625
shallow,fisher,101,8,98,0.5689287185668945,0.0595703125
shallow,fisher,101,8,99,0.5566170811653137,0.064453125
shallow,fisher,101,8,100,0.5259599089622498,0.0537109375
shallow,fisher,101,8,101,0.5386426448822021,0.05859375
shallow,fisher,101,8,102,0.49498051404953003,0.052734375
shallow,fisher,101,8,103,0.5680823922157288,0.0439453125
shallow,fisher,101,8,104,0.592171311378479,0.0546875
shallow,fisher,101,8,105,0.5652598142623901,0.0595703125
shallow,fisher,101,8,106,0.5217218995094299,0.064453125
shallow,fisher,101,8,107,0.47467610239982605,0.0546875
shallow,fisher,101,8,108,0.5045416951179504,0.0498046875
shallow,fisher,101,8,109,0.518215537071228,0.052734375
shallow,fisher,101,8,110,0.523973286151886,0.05859375
shallow,fisher,101,8,111,0.4986804127693176,0.056640625
shallow,fisher,101,8,112,0.4963153600692749,0.052734375
shallow,fisher,101,8,113,0.5211278796195984,0.05859375
shallow,fisher,101,8,114,0.5120882987976074,0.0654296875
shallow,fisher,101,8,115,0.5688163638114929,0.05078125
shallow,fisher,101,8,116,0.5391281843185425,0.0595703125
shallow,fisher,101,8,117,0.5274099111557007,0.046875
shallow,fisher,101,8,118,0.535017728805542,0.0498046875
shallow,fisher,101,8,119,0.5580305457115173,0.048828125
shallow,fisher,101,8,120,0.5204132795333862,0.0546875
shallow,fisher,101,8,121,0.5363834500312805,0.0576171875
shallow,fisher,101,8,122,0.4669918119907379,0.048828125
shallow,fisher,101,8,123,0.6267468929290771,0.0595703125
shallow,fisher,101,8,124,0.5257993936538696,0.0595703125
shallow,fisher,101,8,125,0.5107070803642273,0.0546875
shallow,fisher,101,8,126,0.5118997097015381,0.0595703125
shallow,fisher,101,8,127,0.5758505463600159,0.0546875
shallow,fisher,101,8,128,0.5161927938461304,0.06640625
shallow,fisher,101,8,129,0.5275896191596985,0.0595703125
shallow,fisher,101,8,130,0.5525592565536499,0.05078125
shallow,fisher,101,8,131,0.5766545534133911,0.05859375
shallow,fisher,101,8,132,0.5822728872299194,0.0615234375
shallow,fisher,101,8,133,0.5450089573860168,0.0517578125
shallow,fisher,101,8,134,0.5018112659454346,0.0517578125
shallow,fisher,101,8,135,0.5010240077972412,0.0517578125
shallow,fisher,101,8,136,0.5569474101066589,0.056640625
shallow,fisher,101,8,137,0.5600681304931641,0.056640625
shallow,fisher,101,8,138,0.5293469429016113,0.0556640625
shallow,fisher,101,8,139,0.4916386902332306,0.046875
shallow,fisher,101,8,140,0.5757614970207214,0.0517578125
shallow,fisher,101,8,141,0.49823012948036194,0.0556640625
shallow,fisher,101,8,142,0.5086090564727783,0.060546875
shallow,fisher,101,8,143,0.5309619307518005,0.046875
shallow,fisher,101,8,144,0.49022188782691956,0.0546875
shallow,fisher,101,8,145,0.5291320085525513,0.056640625
shallow,fisher,101,8,146,0.6180196404457092,0.0615234375
shallow,fisher,101,8,147,0.5966134071350098,0.044921875
shallow,fisher,101,8,148,0.5034672617912292,0.052734375
shallow,fisher,101,8,149,0.497348427772522,0.0478515625
shallow,fisher,101,8,150,0.525084376335144,0.0615234375
shallow,fisher,101,8,151,0.5125649571418762,0.0595703125
shallow,fisher,101,8,152,0.5646477341651917,0.0576171875
shallow,fisher,101,8,153,0.542855441570282,0.041015625
shallow,fisher,101,8,154,0.5244395732879639,0.0546875
shallow,fisher,101,8,155,0.5275232195854187,0.044921875
shallow,fisher,101,8,156,0.519180417060852,0.064453125
shallow,fisher,101,8,157,0.5446030497550964,0.0654296875
shallow,fisher,101,8,158,0.5002630352973938,0.0478515625
shallow,fisher,101,8,159,0.5133262872695923,0.052734375
shallow,fisher,101,8,160,0.5291503071784973,0.0478515625
shallow,fisher,101,8,161,0.6104209423065186,0.0546875
shallow,fisher,101,8,162,0.5484496355056763,0.0625
shallow,fisher,101,8,163,0.5615590810775757,0.0498046875
shallow,fisher,101,8,164,0.49451303482055664,0.0595703125
shallow,fisher,101,8,165,0.529157280921936,0.0546875
shallow,fisher,101,8,166,0.5241033434867859,0.0673828125
shallow,fisher,101,8,167,0.5494736433029175,0.060546875
shallow,fisher,101,8,168,0.48250195384025574,0.0634765625
shallow,fisher,101,8,169,0.552625298500061,0.064453125
shallow,fisher,101,8,170,0.5968613028526306,0.05078125
shallow,fisher,101,8,171,0.5625987648963928,0.056640625
shallow,fisher,101,8,172,0.4682908356189728,0.046875
shallow,fisher,101,8,173,0.5412793755531311,0.0517578125
shallow,fisher,101,8,174,0.5334591865539551,0.0634765625
shallow,fisher,101,8,175,0.6230879426002502,0.046875
shallow,fisher,101,8,176,0.5299862623214722,0.0576171875
shallow,fisher,101,8,177,0.5039212703704834,0.0478515625
shallow,fisher,101,8,178,0.4992929697036743,0.048828125
shallow,fisher,101,8,179,0.5594602227210999,0.0654296875
shallow,fisher,101,8,180,0.5759812593460083,0.0615234375
shallow,fisher,101,8,181,0.5501827597618103,0.041015625
shallow,fisher,101,8,182,0.5797329545021057,0.0546875
shallow,fisher,101,8,183,0.5343372225761414,0.0546875
shallow,fisher,101,8,184,0.5717809796333313,0.0556640625
shallow,fisher,101,8,185,0.5174269676208496,0.05078125
shallow,fisher,101,8,186,0.5513021349906921,0.0517578125
shallow,fisher,101,8,187,0.5511568784713745,0.0634765625
shallow,fisher,101,8,188,0.541382908821106,0.05859375
shallow,fisher,101,8,189,0.5864303708076477,0.0673828125
shallow,fisher,101,8,190,0.5611063241958618,0.0703125
shallow,fisher,101,8,191,0.5544136762619019,0.04296875
shallow,fisher,101,8,192,0.57626873254776,0.0478515625
shallow,fisher,101,8,193,0.5302861332893372,0.05859375
shallow,fisher,101,8,194,0.49087780714035034,0.060546875
shallow,fisher,101,8,195,0.5801469683647156,0.0478515625
shallow,fisher,101,8,196,0.4949673116207123,0.0546875
shallow,fisher,101,8,197,0.5441422462463379,0.0498046875
shallow,fisher,101,8,198,0.6163508296012878,0.052734375
shallow,fisher,101,8,199,0.6351513862609863,0.0615234375
shallow,fisher,101,8,200,0.5232899188995361,0.0654296875
shallow,fisher,101,8,201,0.562467634677887,0.05859375
shallow,fisher,101,8,202,0.5505936145782471,0.05078125
shallow,fisher,101,8,203,0.5383234620094299,0.0576171875
shallow,fisher,101,8,204,0.49258676171302795,0.0703125
shallow,fisher,101,8,205,0.5099450945854187,0.0498046875
shallow,fisher,101,8,206,0.5327391624450684,0.0595703125
shallow,fisher,101,8,207,0.5456745028495789,0.0498046875
shallow,fisher,101,8,208,0.5270959734916687,0.0625
shallow,fisher,101,8,209,0.5299542546272278,0.05078125
shallow,fisher,101,8,210,0.5969286561012268,0.0595703125
shallow,fisher,101,8,211,0.5492133498191833,0.056640625
shallow,fisher,101,8,212,0.5458725690841675,0.0751953125
shallow,fisher,101,8,213,0.5047697424888611,0.052734375
shallow,fisher,101,8,214,0.562391996383667,0.056640625
shallow,fisher,101,8,215,0.5589174628257751,0.0634765625
shallow,fisher,101,8,216,0.6022545099258423,0.0478515625
shallow,fisher,101,8,217,0.48890236020088196,0.060546875
shallow,fisher,101,8,218,0.5245333313941956,0.0517578125
shallow,fisher,101,8,219,0.6146820783615112,0.0478515625
shallow,fisher,101,8,220,0.5587467551231384,0.0546875
shallow,fisher,101,8,221,0.5640782713890076,0.056640625
shallow,fisher,101,8,222,0.5538564324378967,0.048828125
shallow,fisher,101,8,223,0.5973170399665833,0.046875
shallow,fisher,101,8,224,0.5653819441795349,0.056640625
shallow,fisher,101,8,225,0.5779993534088135,0.0546875
shallow,fisher,101,8,226,0.5151904225349426,0.052734375
shallow,fisher,101,8,227,0.5466318726539612,0.05078125
shallow,fisher,101,8,228,0.677282989025116,0.0517578125
shallow,fisher,101,8,229,0.5853874087333679,0.0478515625
shallow,fisher,101,8,230,0.49006927013397217,0.064453125
shallow,fisher,101,8,231,0.5147207975387573,0.04296875
shallow,fisher,101,8,232,0.5523235201835632,0.0615234375
shallow,fisher,101,8,233,0.5407586097717285,0.0546875
shallow,fisher,101,8,234,0.5472503304481506,0.0595703125
shallow,fisher,101,8,235,0.5335585474967957,0.06640625
shallow,fisher,101,8,236,0.567751407623291,0.060546875
shallow,fisher,101,8,237,0.4912719428539276,0.056640625
shallow,fisher,101,8,238,0.5401704907417297,0.0576171875
shallow,fisher,101,8,239,0.5423920750617981,0.046875
shallow,fisher,101,8,240,0.5569173693656921,0.0595703125
shallow,fisher,101,8,241,0.5525022149085999,0.060546875
shallow,fisher,101,8,242,0.5905174612998962,0.052734375
shallow,fisher,101,8,243,0.55621737241745,0.05859375
shallow,fisher,101,8,244,0.5258908271789551,0.068359375
shallow,fisher,101,8,245,0.5264430046081543,0.0625
shallow,fisher,101,8,246,0.4965367317199707,0.046875
shallow,fisher,101,8,247,0.6384883522987366,0.0498046875
shallow,fisher,101,8,248,0.5454386472702026,0.04296875
shallow,fisher,101,8,249,0.5222623348236084,0.05859375
shallow,fisher,101,8,250,0.6442551612854004,0.05362776294350624
shallow,saber_v2,101,1,0,1.1335813999176025,0.0595703125
shallow,saber_v2,101,1,1,0.9882168769836426,0.05078125
shallow,saber_v2,101,1,2,0.9366123676300049,0.0498046875
shallow,saber_v2,101,1,3,0.9439540505409241,0.0576171875
shallow,saber_v2,101,1,4,0.8425140976905823,0.0478515625
shallow,saber_v2,101,1,5,0.7781616449356079,0.044921875
shallow,saber_v2,101,1,6,0.779863178730011,0.060546875
shallow,saber_v2,101,1,7,0.8385574817657471,0.05859375
shallow,saber_v2,101,1,8,0.8599356412887573,0.0439453125
shallow,saber_v2,101,1,9,0.8120951056480408,0.0517578125
shallow,saber_v2,101,1,10,0.7620788216590881,0.0576171875
shallow,saber_v2,101,1,11,0.847363293170929,0.05078125
shallow,saber_v2,101,1,12,0.7704517245292664,0.0654296875
shallow,saber_v2,101,1,13,0.8598310947418213,0.060546875
shallow,saber_v2,101,1,14,0.9063525199890137,0.0390625
shallow,saber_v2,101,1,15,0.8852835893630981,0.052734375
shallow,saber_v2,101,1,16,0.8661918044090271,0.0615234375
shallow,saber_v2,101,1,17,0.7304812073707581,0.0576171875
shallow,saber_v2,101,1,18,0.7768998146057129,0.0556640625
shallow,saber_v2,101,1,19,0.7976473569869995,0.052734375
shallow,saber_v2,101,1,20,0.7310627698898315,0.0361328125
shallow,saber_v2,101,1,21,0.7821366786956787,0.05078125
shallow,saber_v2,101,1,22,0.7394457459449768,0.0615234375
shallow,saber_v2,101,1,23,0.8086360692977905,0.0458984375
shallow,saber_v2,101,1,24,0.7518855929374695,0.0556640625
shallow,saber_v2,101,1,25,0.7591549158096313,0.060546875
shallow,saber_v2,101,1,26,0.7740828990936279,0.052734375
shallow,saber_v2,101,1,27,0.7537673711776733,0.048828125
shallow,saber_v2,101,1,28,0.7353907227516174,0.046875
shallow,saber_v2,101,1,29,0.735163688659668,0.0458984375
shallow,saber_v2,101,1,30,0.7136131525039673,0.056640625
shallow,saber_v2,101,1,31,0.748204231262207,0.0380859375
shallow,saber_v2,101,1,32,0.8531833291053772,0.0498046875
shallow,saber_v2,101,1,33,0.6723861694335938,0.0615234375
shallow,saber_v2,101,1,34,0.8111500144004822,0.0634765625
shallow,saber_v2,101,1,35,0.7297341227531433,0.0380859375
shallow,saber_v2,101,1,36,0.6543914675712585,0.0576171875
shallow,saber_v2,101,1,37,0.7776784896850586,0.0380859375
shallow,saber_v2,101,1,38,0.7006339430809021,0.0546875
shallow,saber_v2,101,1,39,0.8406425714492798,0.0615234375
shallow,saber_v2,101,1,40,0.7804220914840698,0.0634765625
shallow,saber_v2,101,1,41,0.6309974789619446,0.048828125
shallow,saber_v2,101,1,42,0.7680277228355408,0.046875
shallow,saber_v2,101,1,43,0.7555922865867615,0.0556640625
shallow,saber_v2,101,1,44,0.7087675333023071,0.078125
shallow,saber_v2,101,1,45,0.7572487592697144,0.0654296875
shallow,saber_v2,101,1,46,0.7813048362731934,0.0419921875
shallow,saber_v2,101,1,47,0.7049417495727539,0.05078125
shallow,saber_v2,101,1,48,0.8107384443283081,0.0458984375
shallow,saber_v2,101,1,49,0.6786981225013733,0.0498046875
shallow,saber_v2,101,1,50,0.7385267019271851,0.0517578125
shallow,saber_v2,101,1,51,0.7661289572715759,0.060546875
shallow,saber_v2,101,1,52,0.6924594640731812,0.0634765625
shallow,saber_v2,101,1,53,0.7469288110733032,0.0712890625
shallow,saber_v2,101,1,54,0.8061142563819885,0.046875
shallow,saber_v2,101,1,55,0.7267548441886902,0.0478515625
shallow,saber_v2,101,1,56,0.7231619954109192,0.0625
shallow,saber_v2,101,1,57,0.7430639266967773,0.06640625
shallow,saber_v2,101,1,58,0.6618516445159912,0.048828125
shallow,saber_v2,101,1,59,0.7586811184883118,0.06640625
shallow,saber_v2,101,1,60,0.7872031927108765,0.0546875
shallow,saber_v2,101,1,61,0.7960860729217529,0.0595703125
shallow,saber_v2,101,1,62,0.6236362457275391,0.05078125
shallow,saber_v2,101,1,63,0.738715410232544,0.0625
shallow,saber_v2,101,1,64,0.7546272277832031,0.060546875
shallow,saber_v2,101,1,65,0.6233526468276978,0.060546875
shallow,saber_v2,101,1,66,0.7071794867515564,0.05078125
shallow,saber_v2,101,1,67,0.692694902420044,0.0576171875
shallow,saber_v2,101,1,68,0.6343225836753845,0.0517578125
shallow,saber_v2,101,1,69,0.7498460412025452,0.06640625
shallow,saber_v2,101,1,70,0.7871323823928833,0.0517578125
shallow,saber_v2,101,1,71,0.7442670464515686,0.04296875
shallow,saber_v2,101,1,72,0.6743939518928528,0.048828125
shallow,saber_v2,101,1,73,0.6973063945770264,0.0517578125
shallow,saber_v2,101,1,74,0.6871053576469421,0.05859375
shallow,saber_v2,101,1,75,0.6864920258522034,0.0537109375
shallow,saber_v2,101,1,76,0.67684406042099,0.064453125
shallow,saber_v2,101,1,77,0.6133715510368347,0.056640625
shallow,saber_v2,101,1,78,0.6434435248374939,0.0654296875
shallow,saber_v2,101,1,79,0.750556230545044,0.064453125
shallow,saber_v2,101,1,80,0.7108811736106873,0.0478515625
shallow,saber_v2,101,1,81,0.6228033900260925,0.0439453125
shallow,saber_v2,101,1,82,0.7384762167930603,0.06640625
shallow,saber_v2,101,1,83,0.6580250263214111,0.0546875
shallow,saber_v2,101,1,84,0.7260716557502747,0.056640625
shallow,saber_v2,101,1,85,0.6402273774147034,0.068359375
shallow,saber_v2,101,1,86,0.7089942097663879,0.0634765625
shallow,saber_v2,101,1,87,0.6826433539390564,0.048828125
shallow,saber_v2,101,1,88,0.7326636910438538,0.052734375
shallow,saber_v2,101,1,89,0.7229803800582886,0.0693359375
shallow,saber_v2,101,1,90,0.7060760259628296,0.0673828125
shallow,saber_v2,101,1,91,0.7625859379768372,0.0673828125
shallow,saber_v2,101,1,92,0.7205962538719177,0.06640625
shallow,saber_v2,101,1,93,0.6128970980644226,0.046875
shallow,saber_v2,101,1,94,0.7273352146148682,0.0419921875
shallow,saber_v2,101,1,95,0.6597813367843628,0.0517578125
shallow,saber_v2,101,1,96,0.6623007655143738,0.046875
shallow,saber_v2,101,1,97,0.6492000818252563,0.0576171875
shallow,saber_v2,101,1,98,0.6704226136207581,0.0634765625
shallow,saber_v2,101,1,99,0.707827091217041,0.05078125
shallow,saber_v2,101,1,100,0.6320367455482483,0.046875
shallow,saber_v2,101,1,101,0.7044812440872192,0.0654296875
shallow,saber_v2,101,1,102,0.6860847473144531,0.0537109375
shallow,saber_v2,101,1,103,0.6530209183692932,0.06640625
shallow,saber_v2,101,1,104,0.6571589112281799,0.0615234375
shallow,saber_v2,101,1,105,0.686619758605957,0.0634765625
shallow,saber_v2,101,1,106,0.7297928333282471,0.0478515625
shallow,saber_v2,101,1,107,0.6517603993415833,0.0615234375
shallow,saber_v2,101,1,108,0.6577394604682922,0.0517578125
shallow,saber_v2,101,1,109,0.6645578145980835,0.046875
shallow,saber_v2,101,1,110,0.625698447227478,0.0625
shallow,saber_v2,101,1,111,0.7621782422065735,0.0400390625
shallow,saber_v2,101,1,112,0.6855247020721436,0.0576171875
shallow,saber_v2,101,1,113,0.5877322554588318,0.0517578125
shallow,saber_v2,101,1,114,0.6542630791664124,0.0458984375
shallow,saber_v2,101,1,115,0.6662353873252869,0.0546875
shallow,saber_v2,101,1,116,0.6657508015632629,0.0439453125
shallow,saber_v2,101,1,117,0.5775275230407715,0.0478515625
shallow,saber_v2,101,1,118,0.6318007707595825,0.048828125
shallow,saber_v2,101,1,119,0.690542459487915,0.064453125
shallow,saber_v2,101,1,120,0.6313977241516113,0.056640625
shallow,saber_v2,101,1,121,0.5566706657409668,0.052734375
shallow,saber_v2,101,1,122,0.6382049322128296,0.0556640625
shallow,saber_v2,101,1,123,0.670354962348938,0.056640625
shallow,saber_v2,101,1,124,0.615892231464386,0.0654296875
shallow,saber_v2,101,1,125,0.7694350481033325,0.0498046875
shallow,saber_v2,101,1,126,0.6631224751472473,0.0517578125
shallow,saber_v2,101,1,127,0.6680831909179688,0.0556640625
shallow,saber_v2,101,1,128,0.6699666976928711,0.0537109375
shallow,saber_v2,101,1,129,0.6787189245223999,0.048828125
shallow,saber_v2,101,1,130,0.7441046237945557,0.048828125
shallow,saber_v2,101,1,131,0.6878765821456909,0.05859375
shallow,saber_v2,101,1,132,0.6991438865661621,0.052734375
shallow,saber_v2,101,1,133,0.7345095276832581,0.0498046875
shallow,saber_v2,101,1,134,0.6626279950141907,0.060546875
shallow,saber_v2,101,1,135,0.7289082407951355,0.0546875
shallow,saber_v2,101,1,136,0.7076318860054016,0.0654296875
shallow,saber_v2,101,1,137,0.6705002784729004,0.048828125
shallow,saber_v2,101,1,138,0.6228161454200745,0.0576171875
shallow,saber_v2,101,1,139,0.6909765005111694,0.056640625
shallow,saber_v2,101,1,140,0.6180206537246704,0.0400390625
shallow,saber_v2,101,1,141,0.6828758716583252,0.0595703125
shallow,saber_v2,101,1,142,0.7113074660301208,0.0537109375
shallow,saber_v2,101,1,143,0.616782009601593,0.0546875
shallow,saber_v2,101,1,144,0.720312237739563,0.0458984375
shallow,saber_v2,101,1,145,0.6180009841918945,0.0634765625
shallow,saber_v2,101,1,146,0.5887942314147949,0.06640625
shallow,saber_v2,101,1,147,0.6158229112625122,0.0537109375
shallow,saber_v2,101,1,148,0.6971209049224854,0.048828125
shallow,saber_v2,101,1,149,0.6389914751052856,0.0556640625
shallow,saber_v2,101,1,150,0.6624289155006409,0.0634765625
shallow,saber_v2,101,1,151,0.6338273882865906,0.0576171875
shallow,saber_v2,101,1,152,0.7085714340209961,0.052734375
shallow,saber_v2,101,1,153,0.6573935747146606,0.0546875
shallow,saber_v2,101,1,154,0.6827630996704102,0.0546875
shallow,saber_v2,101,1,155,0.6239979863166809,0.052734375
shallow,saber_v2,101,1,156,0.6248687505722046,0.0673828125
shallow,saber_v2,101,1,157,1.0661699771881104,0.0419921875
shallow,saber_v2,101,1,158,0.6805440187454224,0.0419921875
shallow,saber_v2,101,1,159,0.6998559236526489,0.048828125
shallow,saber_v2,101,1,160,0.6168012619018555,0.0576171875
shallow,saber_v2,101,1,161,0.6673853993415833,0.048828125
shallow,saber_v2,101,1,162,0.7080650925636292,0.048828125
shallow,saber_v2,101,1,163,0.5859009623527527,0.0537109375
shallow,saber_v2,101,1,164,0.7062460780143738,0.052734375
shallow,saber_v2,101,1,165,0.6220373511314392,0.0478515625
shallow,saber_v2,101,1,166,0.6493778228759766,0.0517578125
shallow,saber_v2,101,1,167,0.6818313002586365,0.060546875
shallow,saber_v2,101,1,168,0.5725053548812866,0.0576171875
shallow,saber_v2,101,1,169,0.7057366371154785,0.0537109375
shallow,saber_v2,101,1,170,0.6923248171806335,0.06640625
shallow,saber_v2,101,1,171,0.5864163041114807,0.0546875
shallow,saber_v2,101,1,172,0.6191295385360718,0.0576171875
shallow,saber_v2,101,1,173,0.5950528383255005,0.046875
shallow,saber_v2,101,1,174,0.6267609000205994,0.0576171875
shallow,saber_v2,101,1,175,0.6191372275352478,0.056640625
shallow,saber_v2,101,1,176,0.634363055229187,0.0556640625
shallow,saber_v2,101,1,177,0.8066397905349731,0.0576171875
shallow,saber_v2,101,1,178,0.6183269023895264,0.0537109375
shallow,saber_v2,101,1,179,0.6626313924789429,0.0625
shallow,saber_v2,101,1,180,0.6684722900390625,0.060546875
shallow,saber_v2,101,1,181,0.6474192142486572,0.0625
shallow,saber_v2,101,1,182,0.6428974270820618,0.0517578125
shallow,saber_v2,101,1,183,0.6532555818557739,0.07421875
shallow,saber_v2,101,1,184,0.712070643901825,0.0478515625
shallow,saber_v2,101,1,185,0.6642299890518188,0.0625
shallow,saber_v2,101,1,186,0.6184509992599487,0.0654296875
shallow,saber_v2,101,1,187,0.6096330285072327,0.060546875
shallow,saber_v2,101,1,188,0.6795161962509155,0.0546875
shallow,saber_v2,101,1,189,0.6492352485656738,0.0625
shallow,saber_v2,101,1,190,0.6110530495643616,0.0517578125
shallow,saber_v2,101,1,191,0.7370213866233826,0.0634765625
shallow,saber_v2,101,1,192,0.6400001049041748,0.0537109375
shallow,saber_v2,101,1,193,0.5963656306266785,0.05078125
shallow,saber_v2,101,1,194,0.6647459864616394,0.0556640625
shallow,saber_v2,101,1,195,0.5755919814109802,0.0390625
shallow,saber_v2,101,1,196,0.6396787166595459,0.05078125
shallow,saber_v2,101,1,197,0.6145510077476501,0.0576171875
shallow,saber_v2,101,1,198,0.5784054398536682,0.0634765625
shallow,saber_v2,101,1,199,0.619132936000824,0.0419921875
shallow,saber_v2,101,1,200,0.6047505736351013,0.052734375
shallow,saber_v2,101,1,201,0.6455910205841064,0.05078125
shallow,saber_v2,101,1,202,0.6144346594810486,0.05859375
shallow,saber_v2,101,1,203,0.6082239151000977,0.0673828125
shallow,saber_v2,101,1,204,0.5976652503013611,0.0498046875
shallow,saber_v2,101,1,205,0.6373184323310852,0.0498046875
shallow,saber_v2,101,1,206,0.6030510067939758,0.052734375
shallow,saber_v2,101,1,207,0.5494526624679565,0.0546875
shallow,saber_v2,101,1,208,0.6259101629257202,0.052734375
shallow,saber_v2,101,1,209,0.6055115461349487,0.0517578125
shallow,saber_v2,101,1,210,0.6569438576698303,0.0556640625
shallow,saber_v2,101,1,211,0.5978610515594482,0.0478515625
shallow,saber_v2,101,1,212,0.6267022490501404,0.0556640625
shallow,saber_v2,101,1,213,0.6830300092697144,0.0537109375
shallow,saber_v2,101,1,214,0.6017999649047852,0.04296875
shallow,saber_v2,101,1,215,0.7164230942726135,0.0537109375
shallow,saber_v2,101,1,216,0.6120571494102478,0.0556640625
shallow,saber_v2,101,1,217,0.6168282628059387,0.0439453125
shallow,saber_v2,101,1,218,0.55277019739151,0.052734375
shallow,saber_v2,101,1,219,0.644986093044281,0.056640625
shallow,saber_v2,101,1,220,0.6317026019096375,0.05859375
shallow,saber_v2,101,1,221,0.6359612941741943,0.068359375
shallow,saber_v2,101,1,222,0.6543701887130737,0.0517578125
shallow,saber_v2,101,1,223,0.6137999892234802,0.05859375
shallow,saber_v2,101,1,224,0.6410110592842102,0.0546875
shallow,saber_v2,101,1,225,0.5829256176948547,0.046875
shallow,saber_v2,101,1,226,0.6156494617462158,0.048828125
shallow,saber_v2,101,1,227,0.6729074120521545,0.0478515625
shallow,saber_v2,101,1,228,0.6190784573554993,0.0546875
shallow,saber_v2,101,1,229,0.6489219665527344,0.05078125
shallow,saber_v2,101,1,230,0.5632376074790955,0.052734375
shallow,saber_v2,101,1,231,0.6270354390144348,0.041015625
shallow,saber_v2,101,1,232,0.612520158290863,0.05859375
shallow,saber_v2,101,1,233,0.6512986421585083,0.05859375
shallow,saber_v2,101,1,234,0.6646926403045654,0.0517578125
shallow,saber_v2,101,1,235,0.6514075398445129,0.0595703125
shallow,saber_v2,101,1,236,0.603192150592804,0.0478515625
shallow,saber_v2,101,1,237,0.6444117426872253,0.0595703125
shallow,saber_v2,101,1,238,0.7191634178161621,0.052734375
shallow,saber_v2,101,1,239,0.6651444435119629,0.060546875
shallow,saber_v2,101,1,240,0.6407243609428406,0.060546875
shallow,saber_v2,101,1,241,0.5852083563804626,0.0517578125
shallow,saber_v2,101,1,242,0.6558175683021545,0.060546875
shallow,saber_v2,101,1,243,0.614318311214447,0.0546875
shallow,saber_v2,101,1,244,0.603589653968811,0.0546875
shallow,saber_v2,101,1,245,0.5813340544700623,0.056640625
shallow,saber_v2,101,1,246,0.5793952941894531,0.0791015625
shallow,saber_v2,101,1,247,0.547214686870575,0.06640625
shallow,saber_v2,101,1,248,0.6342246532440186,0.0595703125
shallow,saber_v2,101,1,249,0.6253516674041748,0.0673828125
shallow,saber_v2,101,1,250,0.6745044589042664,0.06309148669242859
shallow,saber_v2,101,2,0,0.6228151917457581,0.0439453125
shallow,saber_v2,101,2,1,0.6208094358444214,0.0498046875
shallow,saber_v2,101,2,2,0.5480293035507202,0.048828125
shallow,saber_v2,101,2,3,0.5807593464851379,0.0537109375
shallow,saber_v2,101,2,4,0.6682512760162354,0.0478515625
shallow,saber_v2,101,2,5,0.580115795135498,0.0537109375
shallow,saber_v2,101,2,6,0.6512898802757263,0.0478515625
