group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.3:out:114,conv.3,114,1.6921301,0.6404382002074271,0.02974565679448915,0.1994563261599751,0.3359375,0.04420795214270878,0.971598413446888
conv.3:out:115,conv.3,115,1.5213605,0.27287987477029674,0.021076183336401044,0.12934578897089466,0.1328125,0.0174775624750244,0.28546522878557845
conv.3:out:116,conv.3,116,1.5627998,0.6708134236978367,0.12704210911499558,0.20787309448355806,0.3515625,0.04626413596329988,0.7482179590766121
conv.3:out:117,conv.3,117,1.5915669,0.8412112926598638,0.05428202626080747,0.4656866028878994,0.8828125,0.11617438586339748,0.44278889007049504
conv.3:out:118,conv.3,118,1.5769746,0.18396603903966025,0.0026249279447050355,0.17472118742773546,0.2265625,0.029814665398571038,0.20928104261778546
conv.3:out:119,conv.3,119,1.6730013,0.6627573996665888,0.17424582503683794,0.3175904557014064,0.7109375,0.09355636383689532,0.9050025708181295
conv.3:out:120,conv.3,120,1.7509835,0.23392629776208196,0.016182993608197194,0.3044032580557712,0.6640625,0.087387812375122,0.016827284680212995
conv.3:out:121,conv.3,121,1.5501332,0.23977072685374878,0.020677137623970054,0.21011780480159814,0.3671875,0.04832031978389099,0.3035089265995107
conv.3:out:122,conv.3,122,1.5252092,0.384438255103305,0.012924246135298745,0.2604576296993173,0.5703125,0.07505070945157537,0.9990258823239375
conv.3:out:123,conv.3,123,1.667453,0.6535939136520028,0.10873911877018827,0.3374128109705907,0.75,0.09869682338837309,0.2621467961899895
conv.3:out:124,conv.3,124,1.5740864,0.2462017921207007,0.034448928207293505,0.12463720842927728,0.1171875,0.015421378654433295,0.849044521859272
conv.3:out:125,conv.3,125,1.6648813,0.8522258378798142,0.08497287096076889,0.4253418835761522,0.859375,0.11309011013251083,0.6056831486557043
