arch,cell,seed,stage,class,recall_loss,val_recall
cnn1d,uniform80,4,after,DDoS-HTTP_Flood,0.06598749710581153,0.7607688744789254
cnn1d,uniform80,4,after,DoS-HTTP_Flood,0.023407628462184138,0.8855730672386459
cnn1d,uniform80,4,after,Recon-PortScan,0.08689872891916592,0.2648720505151213
cnn1d,uniform80,4,after,Recon-OSScan,0.04172711571675302,0.0846286701208981
cnn1d,uniform80,4,after,DDoS-ICMP_Flood,0.0004930966469428588,0.9977810650887574
cnn1d,uniform80,4,after,DDoS-RSTFINFlood,0.00041619596884467924,0.9918539659888215
cnn1d,uniform80,4,after,DDoS-TCP_Flood,0.014387232059645816,0.42971981126580067
cnn1d,uniform80,4,after,DDoS-SynonymousIP_Flood,0.23874108850634673,0.32778808254115466
cnn1d,uniform80,4,after,DDoS-UDP_Flood,-0.09435109440636746,0.7080868940357083
cnn1d,uniform80,4,after,DoS-TCP_Flood,0.007538229592935597,0.8618350204609089
cnn1d,uniform80,4,after,DDoS-PSHACK_Flood,-5.17705529095025e-05,0.9900595392182242
cnn1d,uniform80,4,after,DDoS-SYN_Flood,-0.09900788603408801,0.06553373359112649
cnn1d,uniform80,4,after,Recon-HostDiscovery,0.1341487768347478,0.7879680479281078
cnn1d,uniform80,4,after,DoS-SYN_Flood,-0.05222847651564083,0.5349051815623126
cnn1d,uniform80,4,after,DoS-UDP_Flood,0.11982248520710059,0.9250941366325982
cnn1d,uniform80,4,after,DNS_Spoofing,0.17653361907313153,0.6957253836439478
cnn1d,uniform80,4,after,MITM-ArpSpoofing,-0.019610696743678366,0.5139894487902492
cnn1d,uniform80,4,after,Mirai-udpplain,-0.00027720027720035123,0.9879413701098444
cnn1d,uniform80,4,after,Mirai-greeth_flood,0.009777626888473945,0.9742649555238677
cnn1d,uniform80,4,after,Mirai-greip_flood,0.02628733612650369,0.9790174347884849
cnn1d,uniform80,4,after,DDoS-UDP_Fragmentation,0.0029121338912133643,0.9864430608555935
cnn1d,uniform80,4,after,DDoS-ACK_Fragmentation,-0.0335473944745468,0.9885611077664058
cnn1d,uniform80,4,after,VulnerabilityScan,0.0907388833166165,0.6340688732865263
cnn1d,uniform80,4,after,DDoS-ICMP_Fragmentation,0.004611066559743304,0.9899759422614274
cnn1d,uniform80,4,after,BenignTraffic,0.029290938846397885,0.6611556446225785
cnn1d,protected,0,before,Uploading_Attack,0.02127659574468085,0.0
cnn1d,protected,0,before,Recon-PingSweep,0.0,0.0
cnn1d,protected,0,before,Backdoor_Malware,0.004140786749482402,0.006224066390041493
cnn1d,protected,0,before,XSS,0.02772963604852686,0.022530329289428077
cnn1d,protected,0,before,SqlInjection,0.044472681067344345,0.0241423125794155
cnn1d,protected,0,before,CommandInjection,0.05438813349814585,0.04084158415841584
cnn1d,protected,0,before,BrowserHijacking,0.018411967779056387,0.14516129032258066
cnn1d,protected,0,before,DictionaryBruteForce,-0.017346938775510246,0.20929045431342522
cnn1d,protected,0,before,DDoS-SlowLoris,0.08679567444507685,0.9430848036425725
cnn1d,protected,0,before,DDoS-HTTP_Flood,0.0391294281083584,0.7144511347846225
cnn1d,protected,0,before,DoS-HTTP_Flood,-0.016226802200876578,0.9177468991886599
cnn1d,protected,0,before,Recon-PortScan,0.07327407161252802,0.3142239946826188
cnn1d,protected,0,before,Recon-OSScan,-0.029360967184801398,0.09167530224525043
cnn1d,protected,0,before,DDoS-ICMP_Flood,6.163708086781572e-05,0.9974112426035503
cnn1d,protected,0,before,DDoS-RSTFINFlood,5.945656697792234e-05,0.9914377452729218
cnn1d,protected,0,before,DDoS-TCP_Flood,-0.342614165890028,0.6884720685035242
cnn1d,protected,0,before,DDoS-SynonymousIP_Flood,-0.4668173650959254,0.17992116856016693
cnn1d,protected,0,before,DDoS-UDP_Flood,0.5737895202299359,0.7134486761373059
cnn1d,protected,0,before,DoS-TCP_Flood,0.3730885203532199,0.5617057936678871
cnn1d,protected,0,before,DDoS-PSHACK_Flood,-0.000103541105819005,0.85130727413927
cnn1d,protected,0,before,DDoS-SYN_Flood,0.36372424319511576,0.4706929887045894
cnn1d,protected,0,before,Recon-HostDiscovery,-0.11807289066400395,0.7313030454318522
cnn1d,protected,0,before,DoS-SYN_Flood,-0.011073175232998084,0.3801042772112767
cnn1d,protected,0,before,DoS-UDP_Flood,-0.2967545275237583,0.9256320602474448
cnn1d,protected,0,before,DNS_Spoofing,0.20163790134323223,0.7512915694003292
cnn1d,protected,0,before,MITM-ArpSpoofing,-0.0032381298890303833,0.5523012552301255
cnn1d,protected,0,before,Mirai-udpplain,-0.004400554400554424,0.9892581170518729
cnn1d,protected,0,before,Mirai-greeth_flood,-0.01816329994907484,0.9773205676648333
cnn1d,protected,0,before,Mirai-greip_flood,0.056798215975131794,0.97817272604406
cnn1d,protected,0,before,DDoS-UDP_Fragmentation,0.0022092050209205905,0.9857401084555132
cnn1d,protected,0,before,DDoS-ACK_Fragmentation,-0.010636162954043682,0.9883604254465181
cnn1d,protected,0,before,VulnerabilityScan,-0.02106318956870612,0.6228017385489802
cnn1d,protected,0,before,DDoS-ICMP_Fragmentation,0.0013699545576049132,0.9901764234161988
cnn1d,protected,0,before,BenignTraffic,0.07381182993220003,0.6763193052772211
cnn1d,protected,0,after,Uploading_Attack,0.02127659574468085,0.0
cnn1d,protected,0,after,Recon-PingSweep,0.0,0.0
cnn1d,protected,0,after,Backdoor_Malware,0.004140786749482402,0.006224066390041493
cnn1d,protected,0,after,XSS,0.025996533795493933,0.022530329289428077
cnn1d,protected,0,after,SqlInjection,0.03811944091486658,0.0241423125794155
cnn1d,protected,0,after,CommandInjection,0.04944375772558714,0.04084158415841584
cnn1d,protected,0,after,BrowserHijacking,0.01611047180667434,0.14516129032258066
cnn1d,protected,0,after,DictionaryBruteForce,-0.030612244897959218,0.20929045431342522
cnn1d,protected,0,after,DDoS-SlowLoris,0.04240182128628345,0.9430848036425725
cnn1d,protected,0,after,DDoS-HTTP_Flood,-0.031025700393609634,0.7144511347846225
cnn1d,protected,0,after,DoS-HTTP_Flood,0.027324442786533676,0.9177468991886599
cnn1d,protected,0,after,Recon-PortScan,0.0795879371936529,0.3142239946826188
cnn1d,protected,0,after,Recon-OSScan,-0.0017271157167530332,0.09167530224525043
cnn1d,protected,0,after,DDoS-ICMP_Flood,-6.163708086792674e-05,0.9974112426035503
cnn1d,protected,0,after,DDoS-RSTFINFlood,0.0,0.9914377452729218
cnn1d,protected,0,after,DDoS-TCP_Flood,-0.3293336439888165,0.6884720685035242
cnn1d,protected,0,after,DDoS-SynonymousIP_Flood,-0.27090940705964184,0.17992116856016693
cnn1d,protected,0,after,DDoS-UDP_Flood,0.507074950254256,0.7134486761373059
cnn1d,protected,0,after,DoS-TCP_Flood,0.3366896403187594,0.5617057936678871
cnn1d,protected,0,after,DDoS-PSHACK_Flood,5.17705529095025e-05,0.85130727413927
cnn1d,protected,0,after,DDoS-SYN_Flood,0.3537013482574408,0.4706929887045894
cnn1d,protected,0,after,Recon-HostDiscovery,-0.09525711432850725,0.7313030454318522
cnn1d,protected,0,after,DoS-SYN_Flood,-0.06265571652671406,0.3801042772112767
cnn1d,protected,0,after,DoS-UDP_Flood,-0.27837547068316293,0.9256320602474448
cnn1d,protected,0,after,DNS_Spoofing,0.13596877272205432,0.7512915694003292
cnn1d,protected,0,after,MITM-ArpSpoofing,0.01455339275968709,0.5523012552301255
cnn1d,protected,0,after,Mirai-udpplain,-0.0018711018711019545,0.9892581170518729
cnn1d,protected,0,after,Mirai-greeth_flood,-0.010388728569003636,0.9773205676648333
cnn1d,protected,0,after,Mirai-greip_flood,0.01108257872685503,0.97817272604406
cnn1d,protected,0,after,DDoS-UDP_Fragmentation,0.000635983263598372,0.9857401084555132
cnn1d,protected,0,after,DDoS-ACK_Fragmentation,-0.00933172787477421,0.9883604254465181
cnn1d,protected,0,after,VulnerabilityScan,-0.04998328318288192,0.6228017385489802
cnn1d,protected,0,after,DDoS-ICMP_Fragmentation,0.0009355787222667944,0.9901764234161988
cnn1d,protected,0,after,BenignTraffic,0.02284492835910623,0.6763193052772211
cnn1d,protected,1,before,Uploading_Attack,0.07446808510638298,0.031914893617021274
cnn1d,protected,1,before,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,protected,1,before,Backdoor_Malware,0.037267080745341616,0.016597510373443983
cnn1d,protected,1,before,XSS,0.03119584055459272,0.01733102253032929
cnn1d,protected,1,before,SqlInjection,0.0673443456162643,0.05590851334180432
cnn1d,protected,1,before,CommandInjection,0.014833127317676142,0.0024752475247524753
cnn1d,protected,1,before,BrowserHijacking,0.012658227848101267,0.16474654377880185
cnn1d,protected,1,before,DictionaryBruteForce,0.0010204081632653184,0.27462991322103114
cnn1d,protected,1,before,DDoS-SlowLoris,0.007398975526465512,0.950199203187251
cnn1d,protected,1,before,DDoS-HTTP_Flood,-0.028941884695531384,0.7399258916164891
cnn1d,protected,1,before,DoS-HTTP_Flood,0.06714538841742046,0.9195187913830085
cnn1d,protected,1,before,Recon-PortScan,-0.017363130348093364,0.23836822864739116
cnn1d,protected,1,before,Recon-OSScan,0.07260794473229705,0.16704663212435233
cnn1d,protected,1,before,DDoS-ICMP_Flood,6.163708086781572e-05,0.9980276134122288
cnn1d,protected,1,before,DDoS-RSTFINFlood,-0.00011891313395573366,0.9913188250683791
cnn1d,protected,1,before,DDoS-TCP_Flood,0.2131873252562908,0.6007456165899692
cnn1d,protected,1,before,DDoS-SynonymousIP_Flood,-0.1158639077261926,0.3382796197542314
cnn1d,protected,1,before,DDoS-UDP_Flood,0.12032942737121377,0.6633132496821624
cnn1d,protected,1,before,DoS-TCP_Flood,-0.25371527029937535,0.6855481369804006
cnn1d,protected,1,before,DDoS-PSHACK_Flood,-0.0003623938703665175,0.9542324618172405
cnn1d,protected,1,before,DDoS-SYN_Flood,0.06787077079623505,0.12887961738068587
cnn1d,protected,1,before,Recon-HostDiscovery,-0.0007488766849725881,0.7244133799301048
cnn1d,protected,1,before,DoS-SYN_Flood,0.005121343545261614,0.44064042818253124
cnn1d,protected,1,before,DoS-UDP_Flood,-0.06898870360408826,0.9318181818181818
cnn1d,protected,1,before,DNS_Spoofing,0.05101220772262827,0.7313535647315449
cnn1d,protected,1,before,MITM-ArpSpoofing,-0.045042750591231584,0.48888484627978895
cnn1d,protected,1,before,Mirai-udpplain,0.002633402633402615,0.9920995183478291
cnn1d,protected,1,before,Mirai-greeth_flood,0.004481412323883882,0.9867250628098051
cnn1d,protected,1,before,Mirai-greip_flood,0.004730368968779541,0.9769901338018652
cnn1d,protected,1,before,DDoS-UDP_Fragmentation,0.001874476987447693,0.9857401084555132
cnn1d,protected,1,before,DDoS-ACK_Fragmentation,-0.028128971837581118,0.988795237139608
cnn1d,protected,1,before,VulnerabilityScan,0.034871280508191216,0.6428953527248412
cnn1d,protected,1,before,DDoS-ICMP_Fragmentation,-0.000601443464314344,0.9890403635391607
cnn1d,protected,1,before,BenignTraffic,0.11803212985538225,0.7691716766867067
cnn1d,protected,1,after,Uploading_Attack,0.07446808510638298,0.031914893617021274
cnn1d,protected,1,after,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,protected,1,after,Backdoor_Malware,0.037267080745341616,0.016597510373443983
cnn1d,protected,1,after,XSS,0.03119584055459272,0.01733102253032929
cnn1d,protected,1,after,SqlInjection,0.06861499364675985,0.05590851334180432
cnn1d,protected,1,after,CommandInjection,0.018541409147095178,0.0024752475247524753
cnn1d,protected,1,after,BrowserHijacking,0.00805523590333717,0.16474654377880185
cnn1d,protected,1,after,DictionaryBruteForce,-0.04234693877551021,0.27462991322103114
cnn1d,protected,1,after,DDoS-SlowLoris,0.004268639726807022,0.950199203187251
cnn1d,protected,1,after,DDoS-HTTP_Flood,-0.02083815698078262,0.7399258916164891
cnn1d,protected,1,after,DoS-HTTP_Flood,0.08318567565047097,0.9195187913830085
cnn1d,protected,1,after,Recon-PortScan,-0.004153858934950572,0.23836822864739116
cnn1d,protected,1,after,Recon-OSScan,0.1038341968911917,0.16704663212435233
cnn1d,protected,1,after,DDoS-ICMP_Flood,6.163708086781572e-05,0.9980276134122288
cnn1d,protected,1,after,DDoS-RSTFINFlood,-0.00017836970093354498,0.9913188250683791
cnn1d,protected,1,after,DDoS-TCP_Flood,0.017416123019571295,0.6007456165899692
cnn1d,protected,1,after,DDoS-SynonymousIP_Flood,0.11679128267547667,0.3382796197542314
cnn1d,protected,1,after,DDoS-UDP_Flood,-0.06737784656201629,0.6633132496821624
cnn1d,protected,1,after,DoS-TCP_Flood,-0.09255869050183074,0.6855481369804006
cnn1d,protected,1,after,DDoS-PSHACK_Flood,-0.0006730171878236435,0.9542324618172405
cnn1d,protected,1,after,DDoS-SYN_Flood,-0.028440600356143486,0.12887961738068587
cnn1d,protected,1,after,Recon-HostDiscovery,0.073290064902646,0.7244133799301048
cnn1d,protected,1,after,DoS-SYN_Flood,0.005167481775399108,0.44064042818253124
cnn1d,protected,1,after,DoS-UDP_Flood,0.04818899049668279,0.9318181818181818
cnn1d,protected,1,after,DNS_Spoofing,0.09326087788450493,0.7313535647315449
cnn1d,protected,1,after,MITM-ArpSpoofing,-0.07236674549754413,0.48888484627978895
cnn1d,protected,1,after,Mirai-udpplain,0.0037768537768537724,0.9920995183478291
cnn1d,protected,1,after,Mirai-greeth_flood,0.008589373620777496,0.9867250628098051
cnn1d,protected,1,after,Mirai-greip_flood,0.0027030679821596904,0.9769901338018652
cnn1d,protected,1,after,DDoS-UDP_Fragmentation,0.0046527196652719205,0.9857401084555132
cnn1d,protected,1,after,DDoS-ACK_Fragmentation,-0.041641581376680725,0.988795237139608
cnn1d,protected,1,after,VulnerabilityScan,-0.06071547977265124,0.6428953527248412
cnn1d,protected,1,after,DDoS-ICMP_Fragmentation,-0.0007350975674953464,0.9890403635391607
cnn1d,protected,1,after,BenignTraffic,0.21852977522460837,0.7691716766867067
cnn1d,protected,2,before,Uploading_Attack,0.0,0.0
cnn1d,protected,2,before,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,protected,2,before,Backdoor_Malware,0.0,0.0
cnn1d,protected,2,before,XSS,-0.0017331022530329295,0.006932409012131715
cnn1d,protected,2,before,SqlInjection,0.013977128335451082,0.03303684879288437
cnn1d,protected,2,before,CommandInjection,0.06674907292954264,0.024752475247524754
cnn1d,protected,2,before,BrowserHijacking,0.003452243958573073,0.13940092165898618
cnn1d,protected,2,before,DictionaryBruteForce,0.034183673469387776,0.26544155181214907
cnn1d,protected,2,before,DDoS-SlowLoris,0.02532726237905525,0.9359704040978941
cnn1d,protected,2,before,DDoS-HTTP_Flood,0.032183375781430934,0.6987031032885596
cnn1d,protected,2,before,DoS-HTTP_Flood,-0.02107619136435701,0.9274456775156207
cnn1d,protected,2,before,Recon-PortScan,0.02176622081914098,0.2832336324360253
cnn1d,protected,2,before,Recon-OSScan,0.003039723661485319,0.08946459412780657
cnn1d,protected,2,before,DDoS-ICMP_Flood,0.0,0.9964250493096647
cnn1d,protected,2,before,DDoS-RSTFINFlood,0.00011891313395573366,0.9923891069092639
cnn1d,protected,2,before,DDoS-TCP_Flood,-0.39142590866728794,0.41003087318692844
cnn1d,protected,2,before,DDoS-SynonymousIP_Flood,0.09041905755520774,0.35926269418038487
cnn1d,protected,2,before,DDoS-UDP_Flood,-0.05250939641830643,0.6502680891050798
cnn1d,protected,2,before,DoS-TCP_Flood,0.40749515399526165,0.8789037260391988
cnn1d,protected,2,before,DDoS-PSHACK_Flood,-0.000310623317457015,0.9806885840020709
cnn1d,protected,2,before,DDoS-SYN_Flood,-0.02950903078097175,0.08634374681998576
cnn1d,protected,2,before,Recon-HostDiscovery,-0.045531702446330535,0.7136295556665002
cnn1d,protected,2,before,DoS-SYN_Flood,0.02210021223585862,0.46569464310432335
cnn1d,protected,2,before,DoS-UDP_Flood,0.029496144880760244,0.9310561233638157
cnn1d,protected,2,before,DNS_Spoofing,-0.10650185603306417,0.6431824270024109
cnn1d,protected,2,before,MITM-ArpSpoofing,0.024631617245770412,0.5815535746770966
cnn1d,protected,2,before,Mirai-udpplain,0.005717255717255787,0.9895006756990887
cnn1d,protected,2,before,Mirai-greeth_flood,-0.022916313019860857,0.96598085149725
cnn1d,protected,2,before,Mirai-greip_flood,0.006352209758075378,0.966752263819435
cnn1d,protected,2,before,DDoS-UDP_Fragmentation,-0.0015397489539749065,0.9844346254267925
cnn1d,protected,2,before,DDoS-ACK_Fragmentation,0.002207505518763808,0.9882600842865743
cnn1d,protected,2,before,VulnerabilityScan,-0.035941156803744545,0.5448679371447677
cnn1d,protected,2,before,DDoS-ICMP_Fragmentation,-0.0029738037957764973,0.989508152900294
cnn1d,protected,2,before,BenignTraffic,-0.052636852476537155,0.7181028724114896
cnn1d,protected,2,after,Uploading_Attack,0.0,0.0
cnn1d,protected,2,after,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,protected,2,after,Backdoor_Malware,0.0,0.0
cnn1d,protected,2,after,XSS,-0.0017331022530329295,0.006932409012131715
cnn1d,protected,2,after,SqlInjection,0.013977128335451082,0.03303684879288437
cnn1d,protected,2,after,CommandInjection,0.06427688504326329,0.024752475247524754
cnn1d,protected,2,after,BrowserHijacking,0.003452243958573073,0.13940092165898618
cnn1d,protected,2,after,DictionaryBruteForce,0.040306122448979576,0.26544155181214907
cnn1d,protected,2,after,DDoS-SlowLoris,0.0202048947068868,0.9359704040978941
cnn1d,protected,2,after,DDoS-HTTP_Flood,0.011808288955776791,0.6987031032885596
cnn1d,protected,2,after,DoS-HTTP_Flood,-0.014548167490441188,0.9274456775156207
cnn1d,protected,2,after,Recon-PortScan,0.035390878125778846,0.2832336324360253
cnn1d,protected,2,after,Recon-OSScan,0.005388601036269439,0.08946459412780657
cnn1d,protected,2,after,DDoS-ICMP_Flood,0.00018491124260344716,0.9964250493096647
cnn1d,protected,2,after,DDoS-RSTFINFlood,0.00011891313395573366,0.9923891069092639
cnn1d,protected,2,after,DDoS-TCP_Flood,-0.14958061509785653,0.41003087318692844
cnn1d,protected,2,after,DDoS-SynonymousIP_Flood,0.1647249753666029,0.35926269418038487
cnn1d,protected,2,after,DDoS-UDP_Flood,-0.08003537475127132,0.6502680891050798
cnn1d,protected,2,after,DoS-TCP_Flood,0.14058798190824895,0.8789037260391988
cnn1d,protected,2,after,DDoS-PSHACK_Flood,0.0,0.9806885840020709
cnn1d,protected,2,after,DDoS-SYN_Flood,-0.007377257695242917,0.08634374681998576
cnn1d,protected,2,after,Recon-HostDiscovery,-0.1016475287069396,0.7136295556665002
cnn1d,protected,2,after,DoS-SYN_Flood,-0.019931715419396534,0.46569464310432335
cnn1d,protected,2,after,DoS-UDP_Flood,0.05267168728707183,0.9310561233638157
cnn1d,protected,2,after,DNS_Spoofing,-0.08193333588458152,0.6431824270024109
cnn1d,protected,2,after,MITM-ArpSpoofing,0.0358741131526287,0.5815535746770966
cnn1d,protected,2,after,Mirai-udpplain,0.0035689535689535923,0.9895006756990887
cnn1d,protected,2,after,Mirai-greeth_flood,-0.02339161432693948,0.96598085149725
cnn1d,protected,2,after,Mirai-greip_flood,0.006960400054061289,0.966752263819435
cnn1d,protected,2,after,DDoS-UDP_Fragmentation,-0.0016736401673639323,0.9844346254267925
cnn1d,protected,2,after,DDoS-ACK_Fragmentation,0.004782928623988214,0.9882600842865743
cnn1d,protected,2,after,VulnerabilityScan,-0.0664660648612504,0.5448679371447677
cnn1d,protected,2,after,DDoS-ICMP_Fragmentation,-0.00300721732157172,0.989508152900294
cnn1d,protected,2,after,BenignTraffic,-0.03961123542967837,0.7181028724114896
cnn1d,protected,3,before,Uploading_Attack,0.0,0.0
cnn1d,protected,3,before,Recon-PingSweep,0.0029411764705882353,0.0
cnn1d,protected,3,before,Backdoor_Malware,0.022774327122153208,0.04564315352697095
cnn1d,protected,3,before,XSS,0.01386481802426343,0.008665511265164644
cnn1d,protected,3,before,SqlInjection,0.0241423125794155,0.029224904701397714
cnn1d,protected,3,before,CommandInjection,0.048207663782447466,0.007425742574257425
cnn1d,protected,3,before,BrowserHijacking,-0.0011507479861910244,0.13709677419354838
cnn1d,protected,3,before,DictionaryBruteForce,-0.015816326530612212,0.24859622256253192
cnn1d,protected,3,before,DDoS-SlowLoris,-0.0034149117814455954,0.9069436539556062
cnn1d,protected,3,before,DDoS-HTTP_Flood,0.013197499421162329,0.7744326076887448
cnn1d,protected,3,before,DoS-HTTP_Flood,0.00027977245173926857,0.8860393546582114
cnn1d,protected,3,before,Recon-PortScan,-0.04020935449032151,0.21070122964440013
cnn1d,protected,3,before,Recon-OSScan,0.11088082901554405,0.19495682210708118
cnn1d,protected,3,before,DDoS-ICMP_Flood,-6.163708086792674e-05,0.9975961538461539
cnn1d,protected,3,before,DDoS-RSTFINFlood,0.00017836970093354498,0.9924485670115353
cnn1d,protected,3,before,DDoS-TCP_Flood,-0.36917520969245105,0.5135434263412361
cnn1d,protected,3,before,DDoS-SynonymousIP_Flood,-0.437025444850171,0.09065615580802226
cnn1d,protected,3,before,DDoS-UDP_Flood,0.15620163608224624,0.7641921397379913
cnn1d,protected,3,before,DoS-TCP_Flood,0.45525522291621795,0.7857527460693517
cnn1d,protected,3,before,DDoS-PSHACK_Flood,-0.0004659349761855225,0.9491586849598758
cnn1d,protected,3,before,DDoS-SYN_Flood,0.3924701093869244,0.6429225602930702
cnn1d,protected,3,before,Recon-HostDiscovery,-0.024363454817773356,0.7575137294058911
